,OPID,WoPC,current_no2_x,Average_NO2,current_no2_y
0,56175178678,3531,61.95876095833333,48.0142775,61.95876095833333
1,59061330510,3531,50.159999012499995,48.0142775,50.159999012499995
2,56175178988,3553,49.783230079999996,45.665042500000006,49.783230079999996
3,59030331657,3553,54.52590841,45.665042500000006,54.52590841
4,59061340244,3553,52.065542952499996,45.665042500000006,52.065542952499996
5,59120170339,3553,53.293074562499996,45.665042500000006,53.293074562499996
6,59120171083,3553,51.298105835,45.665042500000006,48.001524825
7,59120171083,3553,50.93379961,45.665042500000006,48.001524825
8,59120171083,3553,41.77266903,45.665042500000006,48.001524825
9,59123342228,3553,49.627279925,45.665042500000006,49.89998418733333
10,59123342228,3553,49.128117724499994,45.665042500000006,49.89998418733333
11,59123342228,3553,50.944554912499996,45.665042500000006,49.89998418733333
12,59244194488,3553,58.14646038,45.665042500000006,58.14646038
13,56175179732,3563,39.6496457525,44.75394083333333,39.6496457525
14,59058171982,3563,44.376045765,44.75394083333333,44.376045765
15,59120172974,3563,50.46996685333333,44.75394083333333,50.46996685333333
16,59154356829,3563,45.191903974999995,44.75394083333333,45.473245318249994
17,59154356829,3563,42.029820926666666,44.75394083333333,45.473245318249994
18,59154356829,3563,38.888978214999995,44.75394083333333,45.473245318249994
19,59154356829,3563,39.47482050166667,44.75394083333333,45.473245318249994
20,59154356829,3563,47.90532133000001,44.75394083333333,45.473245318249994
21,59154356829,3563,50.26161163666667,44.75394083333333,45.473245318249994
22,59154356829,3563,50.64568497999999,44.75394083333333,45.473245318249994
23,59154356829,3563,49.53794525916666,44.75394083333333,45.473245318249994
24,59154356829,3563,46.387468858333335,44.75394083333333,45.473245318249994
25,59154356829,3563,44.408897499999995,44.75394083333333,45.473245318249994
26,59182170308,3563,44.2529480725,44.75394083333333,44.61829755541667
27,59182170308,3563,44.98364703833334,44.75394083333333,44.61829755541667
28,56175180073,3544,42.127737284999995,44.81564500000001,40.87479403111111
29,56175180073,3544,40.954281423333335,44.81564500000001,40.87479403111111
30,56175180073,3544,39.542363385,44.81564500000001,40.87479403111111
31,58934173594,3544,39.23546365666667,44.81564500000001,44.73566552625
32,58934173594,3544,50.23586739583333,44.81564500000001,44.73566552625
33,58934173656,3544,45.44891632083333,44.81564500000001,47.18888074666666
34,58934173656,3544,48.9288451725,44.81564500000001,47.18888074666666
35,58937331750,3544,59.212184173333334,44.81564500000001,59.212184173333334
36,58937337671,3544,36.78335024166667,44.81564500000001,40.38846593708333
37,58937337671,3544,43.993581632499996,44.81564500000001,40.38846593708333
38,58937338694,3544,41.658996345,44.81564500000001,41.658996345
39,58965164790,3544,50.44991315,44.81564500000001,50.44991315
40,58965164914,3544,38.33846552,44.81564500000001,38.33846552
41,58968320869,3544,47.2586103,44.81564500000001,47.2586103
42,58996170339,3544,47.09017986666667,44.81564500000001,47.09017986666667
43,58999336958,3544,43.2895263625,44.81564500000001,46.19966589125
44,58999336958,3544,49.10980542,44.81564500000001,46.19966589125
45,59027168293,3544,46.393714089999996,44.81564500000001,46.393714089999996
46,59061329828,3544,53.59354694500001,44.81564500000001,53.59354694500001
47,59061334478,3544,39.3367297865,44.81564500000001,39.3367297865
48,59061335067,3544,54.52654053083333,44.81564500000001,54.52654053083333
49,59061337423,3544,52.5717739725,44.81564500000001,51.64981717249999
50,59061337423,3544,50.7278603725,44.81564500000001,51.64981717249999
51,59061339283,3544,40.606375205,44.81564500000001,38.2150963525
52,59061339283,3544,35.823817500000004,44.81564500000001,38.2150963525
53,59092327317,3544,42.36663242,44.81564500000001,46.03299443666667
54,59092327317,3544,49.69935645333334,44.81564500000001,46.03299443666667
55,59120168882,3544,0.0,44.81564500000001,0.0
56,59120350449,3544,38.36401413833334,44.81564500000001,39.11963044583334
57,59120350449,3544,39.87524675333333,44.81564500000001,39.11963044583334
58,59151172230,3544,48.40064050833333,44.81564500000001,46.5166172575
59,59151172230,3544,44.632594006666665,44.81564500000001,46.5166172575
60,59151173408,3544,56.3329024675,44.81564500000001,56.3329024675
61,59154349513,3544,36.13175404166667,44.81564500000001,36.13175404166667
62,59154362037,3544,47.497854923333335,44.81564500000001,47.172638876444445
63,59154362037,3544,44.66114039166667,44.81564500000001,47.172638876444445
64,59154362037,3544,49.35892131433334,44.81564500000001,47.172638876444445
65,59182170122,3544,42.8420768225,44.81564500000001,42.8420768225
66,59182173594,3544,40.39903924,44.81564500000001,42.2502051675
67,59182173594,3544,44.101371095000005,44.81564500000001,42.2502051675
68,59182174772,3544,46.06430426,44.81564500000001,46.06430426
69,59185332804,3544,50.98798103333334,44.81564500000001,50.98798103333334
70,59185340027,3544,50.994553557500005,44.81564500000001,50.994553557500005
71,59213172199,3544,46.84259442333334,44.81564500000001,45.80281090833334
72,59213172199,3544,44.76302739333334,44.81564500000001,45.80281090833334
73,59213173005,3544,47.8818618725,44.81564500000001,47.8818618725
74,59244191047,3544,55.323395391666665,44.81564500000001,49.517034243333335
75,59244191047,3544,43.710673095000004,44.81564500000001,49.517034243333335
76,59244196720,3544,48.522538239999996,44.81564500000001,48.522538239999996
77,59275199944,3544,39.22199249,44.81564500000001,45.99021780266666
78,59275199944,3544,42.2369920175,44.81564500000001,45.99021780266666
79,59275199944,3544,41.280414605,44.81564500000001,45.99021780266666
80,59275199944,3544,56.2958142075,44.81564500000001,45.99021780266666
81,59275199944,3544,50.91587569333334,44.81564500000001,45.99021780266666
82,56175182274,3551,47.04544169166667,47.36161166666667,47.04544169166667
83,58968319257,3551,55.97922077333334,47.36161166666667,55.97922077333334
84,59030325271,3551,56.11769965333334,47.36161166666667,56.11769965333334
85,59275200533,3551,53.77346007333334,47.36161166666667,54.457052358333335
86,59275200533,3551,55.14064464333333,47.36161166666667,54.457052358333335
87,56175182646,3521,57.536767312500004,55.029855,57.536767312500004
88,58934173966,3521,59.6737659275,55.029855,59.6737659275
89,58965161814,3521,48.07377024,55.029855,37.654130120000005
90,58965161814,3521,27.23449,55.029855,37.654130120000005
91,56175182863,3572,46.83725774583333,45.92000249999999,44.134276244166664
92,56175182863,3572,41.4312947425,45.92000249999999,44.134276244166664
93,58934169533,3572,52.87476955333334,45.92000249999999,49.48186296275
94,58934169533,3572,46.659827633999996,45.92000249999999,49.48186296275
95,58934169533,3572,46.920991272,45.92000249999999,49.48186296275
96,58934169533,3572,51.47186339166667,45.92000249999999,49.48186296275
97,58965165534,3572,42.921007689999996,45.92000249999999,42.921007689999996
98,58996171362,3572,47.74120725666667,45.92000249999999,47.74120725666667
99,58999345545,3572,50.17825196666667,45.92000249999999,50.17825196666667
100,59058172943,3572,28.31036833333333,45.92000249999999,28.31036833333333
101,59154355000,3572,38.944135243333335,45.92000249999999,38.944135243333335
102,56175183793,3451,44.52790736,38.51100416666667,44.52790736
103,58968321892,3451,39.96212254333334,38.51100416666667,39.96212254333334
104,58996167859,3451,50.96568361666666,38.51100416666667,50.96568361666666
105,58996168975,3451,47.14475611666666,38.51100416666667,47.14475611666666
106,58996170091,3451,44.237863222499996,38.51100416666667,44.237863222499996
107,58996170370,3451,48.07931952999999,38.51100416666667,47.755224148249994
108,58996170370,3451,47.431128766499995,38.51100416666667,47.755224148249994
109,58999334664,3451,43.077787799999996,38.51100416666667,43.916964132000004
110,58999334664,3451,44.756140464000005,38.51100416666667,43.916964132000004
111,59120170897,3451,44.237863222499996,38.51100416666667,44.237863222499996
112,59185334137,3451,50.632944745,38.51100416666667,50.632944745
113,59213172416,3451,45.61370255,38.51100416666667,41.18669596625
114,59213172416,3451,36.7596893825,38.51100416666667,41.18669596625
115,56178354659,3564,42.937890186666664,40.891956666666665,43.543328592499996
116,56178354659,3564,44.14876699833333,40.891956666666665,43.543328592499996
117,59061333393,3564,43.81066509750001,40.891956666666665,41.73687634466667
118,59061333393,3564,39.66308759183334,40.891956666666665,41.73687634466667
119,59123338942,3564,44.72183780833334,40.891956666666665,40.77505504916667
120,59123338942,3564,36.82827229,40.891956666666665,40.77505504916667
121,59185331378,3564,42.196924375,40.891956666666665,42.196924375
122,59213173284,3564,50.51046424333333,40.891956666666665,45.22012276541666
123,59213173284,3564,39.9297812875,40.891956666666665,45.22012276541666
124,58934169378,3554,38.348307795,45.827801666666666,41.38296568166667
125,58934169378,3554,44.41762356833334,45.827801666666666,41.38296568166667
126,58934170959,3554,51.615558092,45.827801666666666,51.615558092
127,58934171672,3554,51.28072332,45.827801666666666,51.28072332
128,58965161690,3554,51.950209414999996,45.827801666666666,49.5689989075
129,58965161690,3554,45.1501601625,45.827801666666666,49.5689989075
130,58965161690,3554,51.606627145,45.827801666666666,49.5689989075
131,59275198797,3554,52.57064645416666,45.827801666666666,47.43764018708333
132,59275198797,3554,42.30463392,45.827801666666666,47.43764018708333
133,58934170060,3527,52.66752537,47.734820000000006,52.66752537
134,58937331347,3527,53.686584345,47.734820000000006,53.686584345
135,59030327999,3527,51.7541439075,47.734820000000006,51.7541439075
136,59185335842,3527,52.00727631,47.734820000000006,52.00727631
137,59213170556,3527,49.47705516166667,47.734820000000006,49.693537341083335
138,59213170556,3527,49.9100195205,47.734820000000006,49.693537341083335
139,59213172354,3527,46.64460201,47.734820000000006,46.64460201
140,58934170556,3532,65.1558899725,47.532252500000006,65.1558899725
141,58934171300,3543,40.179124895,42.593039999999995,42.14725465916666
142,58934171300,3543,44.11538442333333,42.593039999999995,42.14725465916666
143,58934171362,3543,37.261176929166666,42.593039999999995,37.261176929166666
144,58965163364,3543,46.54753465166667,42.593039999999995,43.321457272500005
145,58965163364,3543,40.09537989333334,42.593039999999995,43.321457272500005
146,59058172974,3543,40.565410607,42.593039999999995,39.1486303035
147,59058172974,3543,37.73185,42.593039999999995,39.1486303035
148,59182170959,3543,45.9235465825,42.593039999999995,45.9235465825
